image,noise_type,strength_luma,strength_chroma,psnr,ssim,output_path
soccer.ppm,gaussian,0.9,0.9,28.375352389879353,0.37580045857501776,output/Additional\soccer_gaussian_luma0.90_chroma0.90.png
tiffany.ppm,salt_pepper,0.1,0.1,30.15648919383763,0.14273400100076267,output/Additional\tiffany_salt_pepper_luma0.10_chroma0.10.png
tiffany.ppm,salt_pepper,0.1,0.5,29.906342142692832,0.14266927163377724,output/Additional\tiffany_salt_pepper_luma0.10_chroma0.50.png
tiffany.ppm,salt_pepper,0.1,0.9,29.876655008949783,0.1413568257254098,output/Additional\tiffany_salt_pepper_luma0.10_chroma0.90.png
tiffany.ppm,salt_pepper,0.5,0.1,28.71319299239838,0.6475177388695301,output/Additional\tiffany_salt_pepper_luma0.50_chroma0.10.png
tiffany.ppm,salt_pepper,0.5,0.5,28.871782941050085,0.6477582730576794,output/Additional\tiffany_salt_pepper_luma0.50_chroma0.50.png
tiffany.ppm,salt_pepper,0.5,0.9,28.82648280956004,0.650088791732887,output/Additional\tiffany_salt_pepper_luma0.50_chroma0.90.png
tiffany.ppm,salt_pepper,0.9,0.1,28.709430538378605,0.617629784181431,output/Additional\tiffany_salt_pepper_luma0.90_chroma0.10.png
tiffany.ppm,salt_pepper,0.9,0.5,28.610803567359827,0.6178074523756855,output/Additional\tiffany_salt_pepper_luma0.90_chroma0.50.png
tiffany.ppm,salt_pepper,0.9,0.9,28.700510184100413,0.6195616846365853,output/Additional\tiffany_salt_pepper_luma0.90_chroma0.90.png
tiffany.ppm,gaussian,0.1,0.1,32.067909962020366,0.7938356820651079,output/Additional\tiffany_gaussian_luma0.10_chroma0.10.png
tiffany.ppm,gaussian,0.1,0.5,31.072976823496372,0.7893633259987415,output/Additional\tiffany_gaussian_luma0.10_chroma0.50.png
tiffany.ppm,gaussian,0.1,0.9,31.018599469814877,0.7982718618812175,output/Additional\tiffany_gaussian_luma0.10_chroma0.90.png
tiffany.ppm,gaussian,0.5,0.1,30.187081622894112,0.6679278181744802,output/Additional\tiffany_gaussian_luma0.50_chroma0.10.png
tiffany.ppm,gaussian,0.5,0.5,30.16516553753059,0.6664268572469625,output/Additional\tiffany_gaussian_luma0.50_chroma0.50.png
tiffany.ppm,gaussian,0.5,0.9,30.19533155051546,0.6713419027493042,output/Additional\tiffany_gaussian_luma0.50_chroma0.90.png
tiffany.ppm,gaussian,0.9,0.1,29.57543224463897,0.6321731539925752,output/Additional\tiffany_gaussian_luma0.90_chroma0.10.png
tiffany.ppm,gaussian,0.9,0.5,29.594261196619982,0.6298015166772982,output/Additional\tiffany_gaussian_luma0.90_chroma0.50.png
tiffany.ppm,gaussian,0.9,0.9,29.65330974177246,0.6320919404460872,output/Additional\tiffany_gaussian_luma0.90_chroma0.90.png
yacht.ppm,salt_pepper,0.1,0.1,29.934062559511275,0.2949847068606383,output/Additional\yacht_salt_pepper_luma0.10_chroma0.10.png
yacht.ppm,salt_pepper,0.1,0.5,29.521854624610256,0.29451100001180647,output/Additional\yacht_salt_pepper_luma0.10_chroma0.50.png
yacht.ppm,salt_pepper,0.1,0.9,29.41725673937464,0.29416098828552284,output/Additional\yacht_salt_pepper_luma0.10_chroma0.90.png
yacht.ppm,salt_pepper,0.5,0.1,28.599591661133587,0.5696648326925056,output/Additional\yacht_salt_pepper_luma0.50_chroma0.10.png
yacht.ppm,salt_pepper,0.5,0.5,28.43749812210919,0.5703819430854047,output/Additional\yacht_salt_pepper_luma0.50_chroma0.50.png
yacht.ppm,salt_pepper,0.5,0.9,28.383084898541135,0.571157644409069,output/Additional\yacht_salt_pepper_luma0.50_chroma0.90.png
yacht.ppm,salt_pepper,0.9,0.1,28.42766917957638,0.5293365933625281,output/Additional\yacht_salt_pepper_luma0.90_chroma0.10.png
yacht.ppm,salt_pepper,0.9,0.5,28.325621876166636,0.5296158143022387,output/Additional\yacht_salt_pepper_luma0.90_chroma0.50.png
yacht.ppm,salt_pepper,0.9,0.9,28.27851881812659,0.5306829999504712,output/Additional\yacht_salt_pepper_luma0.90_chroma0.90.png
yacht.ppm,gaussian,0.1,0.1,31.35903342462256,0.8042720218151469,output/Additional\yacht_gaussian_luma0.10_chroma0.10.png
yacht.ppm,gaussian,0.1,0.5,30.45764302844659,0.8039057380241158,output/Additional\yacht_gaussian_luma0.10_chroma0.50.png
yacht.ppm,gaussian,0.1,0.9,30.190046555079057,0.8045546185228749,output/Additional\yacht_gaussian_luma0.10_chroma0.90.png
yacht.ppm,gaussian,0.5,0.1,29.571281944699916,0.6109160153240225,output/Additional\yacht_gaussian_luma0.50_chroma0.10.png
yacht.ppm,gaussian,0.5,0.5,29.303659943451837,0.6111790262788823,output/Additional\yacht_gaussian_luma0.50_chroma0.50.png
yacht.ppm,gaussian,0.5,0.9,29.162591133224375,0.612052072022846,output/Additional\yacht_gaussian_luma0.50_chroma0.90.png
yacht.ppm,gaussian,0.9,0.1,28.984735818431933,0.5597785697057452,output/Additional\yacht_gaussian_luma0.90_chroma0.10.png
yacht.ppm,gaussian,0.9,0.5,28.866063960346686,0.5605566033412736,output/Additional\yacht_gaussian_luma0.90_chroma0.50.png
yacht.ppm,gaussian,0.9,0.9,28.773512535880638,0.5613533464632715,output/Additional\yacht_gaussian_luma0.90_chroma0.90.png
airplaneU2.pgm,salt_pepper,0.1,0.1,31.730466619176532,0.09307287329891811,output/Additional\airplaneU2_salt_pepper_luma0.10_chroma0.10.png
airplaneU2.pgm,salt_pepper,0.1,0.5,35.67744026410467,0.06860754881854207,output/Additional\airplaneU2_salt_pepper_luma0.10_chroma0.50.png
airplaneU2.pgm,salt_pepper,0.1,0.9,35.577982301260185,0.06854267471585103,output/Additional\airplaneU2_salt_pepper_luma0.10_chroma0.90.png
airplaneU2.pgm,salt_pepper,0.5,0.1,27.924328216043452,0.616855175855047,output/Additional\airplaneU2_salt_pepper_luma0.50_chroma0.10.png
airplaneU2.pgm,salt_pepper,0.5,0.5,27.9309568061258,0.6179285028385947,output/Additional\airplaneU2_salt_pepper_luma0.50_chroma0.50.png
airplaneU2.pgm,salt_pepper,0.5,0.9,33.70670701274621,0.06431323635387759,output/Additional\airplaneU2_salt_pepper_luma0.50_chroma0.90.png
airplaneU2.pgm,salt_pepper,0.9,0.1,27.890099589031582,0.6082817012605095,output/Additional\airplaneU2_salt_pepper_luma0.90_chroma0.10.png
airplaneU2.pgm,salt_pepper,0.9,0.5,27.898604672486798,0.610268188767199,output/Additional\airplaneU2_salt_pepper_luma0.90_chroma0.50.png
airplaneU2.pgm,salt_pepper,0.9,0.9,27.90537336812246,0.6113892025780195,output/Additional\airplaneU2_salt_pepper_luma0.90_chroma0.90.png
airplaneU2.pgm,gaussian,0.1,0.1,33.66465816233459,0.7217396282003921,output/Additional\airplaneU2_gaussian_luma0.10_chroma0.10.png
airplaneU2.pgm,gaussian,0.1,0.5,33.74120303664708,0.7258092704008768,output/Additional\airplaneU2_gaussian_luma0.10_chroma0.50.png
airplaneU2.pgm,gaussian,0.1,0.9,33.795185757514965,0.7286666360007638,output/Additional\airplaneU2_gaussian_luma0.10_chroma0.90.png
airplaneU2.pgm,gaussian,0.5,0.1,32.96077184140175,0.6869649324040835,output/Additional\airplaneU2_gaussian_luma0.50_chroma0.10.png
airplaneU2.pgm,gaussian,0.5,0.5,33.01762400848142,0.6891530026288677,output/Additional\airplaneU2_gaussian_luma0.50_chroma0.50.png
airplaneU2.pgm,gaussian,0.5,0.9,33.10740341085275,0.6924596415707867,output/Additional\airplaneU2_gaussian_luma0.50_chroma0.90.png
airplaneU2.pgm,gaussian,0.9,0.1,32.696056750322796,0.6774967903090575,output/Additional\airplaneU2_gaussian_luma0.90_chroma0.10.png
airplaneU2.pgm,gaussian,0.9,0.5,32.728607125669754,0.6785488080554712,output/Additional\airplaneU2_gaussian_luma0.90_chroma0.50.png
airplaneU2.pgm,gaussian,0.9,0.9,32.8082189815416,0.6809337719368876,output/Additional\airplaneU2_gaussian_luma0.90_chroma0.90.png
houses.pgm,salt_pepper,0.1,0.1,29.431848708545402,0.4279106505070045,output/Additional\houses_salt_pepper_luma0.10_chroma0.10.png
houses.pgm,salt_pepper,0.1,0.5,36.08647788237318,0.35261913273066575,output/Additional\houses_salt_pepper_luma0.10_chroma0.50.png
houses.pgm,salt_pepper,0.1,0.9,36.3968980652061,0.35212180026514456,output/Additional\houses_salt_pepper_luma0.10_chroma0.90.png
houses.pgm,salt_pepper,0.5,0.1,28.16850577611791,0.3844480517288176,output/Additional\houses_salt_pepper_luma0.50_chroma0.10.png
houses.pgm,salt_pepper,0.5,0.5,28.173571133991707,0.3860665215394703,output/Additional\houses_salt_pepper_luma0.50_chroma0.50.png
houses.pgm,salt_pepper,0.5,0.9,33.97479788395957,0.3567346124440328,output/Additional\houses_salt_pepper_luma0.50_chroma0.90.png
houses.pgm,salt_pepper,0.9,0.1,27.97530937447989,0.3081605782572769,output/Additional\houses_salt_pepper_luma0.90_chroma0.10.png
houses.pgm,salt_pepper,0.9,0.5,27.979367778349182,0.30958407188518755,output/Additional\houses_salt_pepper_luma0.90_chroma0.50.png
houses.pgm,salt_pepper,0.9,0.9,27.98814061939847,0.31181010560254807,output/Additional\houses_salt_pepper_luma0.90_chroma0.90.png
houses.pgm,gaussian,0.1,0.1,30.01743465493927,0.7521741800658135,output/Additional\houses_gaussian_luma0.10_chroma0.10.png
houses.pgm,gaussian,0.1,0.5,30.032596421459594,0.7552482478239272,output/Additional\houses_gaussian_luma0.10_chroma0.50.png
houses.pgm,gaussian,0.1,0.9,30.073778829974493,0.759723189533427,output/Additional\houses_gaussian_luma0.10_chroma0.90.png
houses.pgm,gaussian,0.5,0.1,28.55889253301743,0.4293454566185146,output/Additional\houses_gaussian_luma0.50_chroma0.10.png
houses.pgm,gaussian,0.5,0.5,28.56281996482249,0.4315174970238636,output/Additional\houses_gaussian_luma0.50_chroma0.50.png
houses.pgm,gaussian,0.5,0.9,28.569698687341123,0.43327094658505605,output/Additional\houses_gaussian_luma0.50_chroma0.90.png
houses.pgm,gaussian,0.9,0.1,28.23264114042377,0.33769658019542037,output/Additional\houses_gaussian_luma0.90_chroma0.10.png
houses.pgm,gaussian,0.9,0.5,28.243205075941617,0.3384642125119803,output/Additional\houses_gaussian_luma0.90_chroma0.50.png
houses.pgm,gaussian,0.9,0.9,28.246330262963305,0.3404083064175671,output/Additional\houses_gaussian_luma0.90_chroma0.90.png
kiel.pgm,salt_pepper,0.1,0.1,30.21284530701437,0.29921204857038425,output/Additional\kiel_salt_pepper_luma0.10_chroma0.10.png
kiel.pgm,salt_pepper,0.1,0.5,35.95572721441907,0.22515862866462383,output/Additional\kiel_salt_pepper_luma0.10_chroma0.50.png
kiel.pgm,salt_pepper,0.1,0.9,36.16438233515928,0.2249965873442876,output/Additional\kiel_salt_pepper_luma0.10_chroma0.90.png
kiel.pgm,salt_pepper,0.5,0.1,28.98449614004534,0.4853509252482943,output/Additional\kiel_salt_pepper_luma0.50_chroma0.10.png
kiel.pgm,salt_pepper,0.5,0.5,28.991307272924214,0.4868406651098694,output/Additional\kiel_salt_pepper_luma0.50_chroma0.50.png
kiel.pgm,salt_pepper,0.5,0.9,34.18008919160938,0.22650320156597445,output/Additional\kiel_salt_pepper_luma0.50_chroma0.90.png
kiel.pgm,salt_pepper,0.9,0.1,28.820621382864356,0.4537791738869844,output/Additional\kiel_salt_pepper_luma0.90_chroma0.10.png
kiel.pgm,salt_pepper,0.9,0.5,28.82390468832387,0.45485501558526187,output/Additional\kiel_salt_pepper_luma0.90_chroma0.50.png
kiel.pgm,salt_pepper,0.9,0.9,28.83332123227182,0.4561091698725874,output/Additional\kiel_salt_pepper_luma0.90_chroma0.90.png
kiel.pgm,gaussian,0.1,0.1,31.255572440745084,0.7325171758849217,output/Additional\kiel_gaussian_luma0.10_chroma0.10.png
kiel.pgm,gaussian,0.1,0.5,31.280013758157143,0.7362858982376389,output/Additional\kiel_gaussian_luma0.10_chroma0.50.png
kiel.pgm,gaussian,0.1,0.9,31.29754778990327,0.7400105208091661,output/Additional\kiel_gaussian_luma0.10_chroma0.90.png
kiel.pgm,gaussian,0.5,0.1,30.19063152482253,0.5072825346046376,output/Additional\kiel_gaussian_luma0.50_chroma0.10.png
kiel.pgm,gaussian,0.5,0.5,30.209183189040125,0.5091924533181993,output/Additional\kiel_gaussian_luma0.50_chroma0.50.png
kiel.pgm,gaussian,0.5,0.9,30.21608821116649,0.5112141132730355,output/Additional\kiel_gaussian_luma0.50_chroma0.90.png
kiel.pgm,gaussian,0.9,0.1,29.904671861739644,0.46799478975075,output/Additional\kiel_gaussian_luma0.90_chroma0.10.png
kiel.pgm,gaussian,0.9,0.5,29.91194326774369,0.468869222856056,output/Additional\kiel_gaussian_luma0.90_chroma0.50.png
kiel.pgm,gaussian,0.9,0.9,29.93099092197729,0.4702736650029423,output/Additional\kiel_gaussian_luma0.90_chroma0.90.png
lighthouse.pgm,salt_pepper,0.1,0.1,29.941766098109426,0.2798172060719601,output/Additional\lighthouse_salt_pepper_luma0.10_chroma0.10.png
lighthouse.pgm,salt_pepper,0.1,0.5,36.02881911878883,0.2226558607229341,output/Additional\lighthouse_salt_pepper_luma0.10_chroma0.50.png
lighthouse.pgm,salt_pepper,0.1,0.9,36.3137406836691,0.22261469147207397,output/Additional\lighthouse_salt_pepper_luma0.10_chroma0.90.png
lighthouse.pgm,salt_pepper,0.5,0.1,29.002136048091202,0.4281464103710915,output/Additional\lighthouse_salt_pepper_luma0.50_chroma0.10.png
lighthouse.pgm,salt_pepper,0.5,0.5,29.010532143408252,0.4295179713953635,output/Additional\lighthouse_salt_pepper_luma0.50_chroma0.50.png
lighthouse.pgm,salt_pepper,0.5,0.9,33.96103294736701,0.22265185638216184,output/Additional\lighthouse_salt_pepper_luma0.50_chroma0.90.png
lighthouse.pgm,salt_pepper,0.9,0.1,28.830811197651848,0.39326245531240783,output/Additional\lighthouse_salt_pepper_luma0.90_chroma0.10.png
lighthouse.pgm,salt_pepper,0.9,0.5,28.833063639495006,0.3946261074236779,output/Additional\lighthouse_salt_pepper_luma0.90_chroma0.50.png
lighthouse.pgm,salt_pepper,0.9,0.9,28.846533723263754,0.39727952594041493,output/Additional\lighthouse_salt_pepper_luma0.90_chroma0.90.png
lighthouse.pgm,gaussian,0.1,0.1,30.54974349777249,0.6530079602800132,output/Additional\lighthouse_gaussian_luma0.10_chroma0.10.png
lighthouse.pgm,gaussian,0.1,0.5,30.562401790323026,0.6561958549817655,output/Additional\lighthouse_gaussian_luma0.10_chroma0.50.png
lighthouse.pgm,gaussian,0.1,0.9,30.608831383520958,0.66249091235041,output/Additional\lighthouse_gaussian_luma0.10_chroma0.90.png
lighthouse.pgm,gaussian,0.5,0.1,29.37029018424582,0.45044060997632407,output/Additional\lighthouse_gaussian_luma0.50_chroma0.10.png
lighthouse.pgm,gaussian,0.5,0.5,29.37261504556489,0.4519846479974023,output/Additional\lighthouse_gaussian_luma0.50_chroma0.50.png
lighthouse.pgm,gaussian,0.5,0.9,29.39738375482009,0.45408869144574726,output/Additional\lighthouse_gaussian_luma0.50_chroma0.90.png
lighthouse.pgm,gaussian,0.9,0.1,29.083360673629723,0.4099887336148705,output/Additional\lighthouse_gaussian_luma0.90_chroma0.10.png
lighthouse.pgm,gaussian,0.9,0.5,29.095774508941382,0.4116961789904555,output/Additional\lighthouse_gaussian_luma0.90_chroma0.50.png
lighthouse.pgm,gaussian,0.9,0.9,29.108884611651863,0.41358890996143904,output/Additional\lighthouse_gaussian_luma0.90_chroma0.90.png
